session_id,entropy,clicks_count,durations,click_frequency,speed_cv,hover_frequency,avg_hover_duration,acceleration_mean,acceleration_std,acceleration_skewness,acceleration_pos_neg_ratio,direction_change_frequency,idle_active_ratio,label,session_duration,request_count,time_afternoon,time_evening,time_morning,time_night,time_wee_hours
cupcde8stlaqucrpahgnsiv0b2,3.641604167868589,18,379445,4.7437705069245874e-05,1.3469929999599028,0.5468261762342648,934.2489795918368,-106.88437049272343,4368.896027899498,0.0252646264640148,0.9247144340602284,0.0601876654253854,0.3665272930914643,human,381.0,271,0,0,0,271,0
d0fqf9div7sivpkmojq2vkl5rj,3.530493056757478,18,1606001332992,1.1207960809388484e-11,1.271544656130656,3.4733441033925683,12502.848837209302,-542.3916089319202,3761.2916085642833,0.0194510369863174,0.7221719457013575,0.7660171277576588,31015261.992062725,human,1360.0,1388,0,0,0,1388,0
d30cg3kv9lg5tfrldsqj031l1k,3.0503018554349786,19,1606000214170,1.1830633540618439e-11,0.5273255002070923,0.3150157507875394,1066.3333333333333,-168.67605089786903,3060.320000708534,0.0197621048369689,0.8990731204943357,0.2597852759144097,10920638.830886504,advanced_bot,217.0,254,254,0,0,0,0
d46m49a9l5vmcfitmoov0nnifn,2.52192809488736,10,1606000169586,6.226649404761789e-12,0.5081576587417905,0.2508361204013378,2076.6666666666665,-97.57865446601726,2653.248824298444,0.0463036906777934,0.90691685062546,0.2199909917612771,15896426.457324134,advanced_bot,172.0,193,0,0,0,193,0
d56qe8tlbmju1frcr1t6l1flja,4.810247744331355,84,1606001093007,5.2303824926247337e-11,2.387035977619242,4.995325230399359,2636.743315508021,-72.40809158627133,1751.838442476488,-0.1357405272134692,0.8757797667480336,2.448310710304725,4652633.684432225,human,1108.0,1208,0,0,0,1208,0
d7em9di62egju3ahonmu647oeh,3.057476076289928,17,1606000372696,1.0585302649377362e-11,0.5189220946912682,0.175233644859813,2403.458333333333,-100.53692225977242,2727.321596925563,0.0041985788118471,0.9278501628664496,0.2376755291058777,6791846.977230822,advanced_bot,375.0,410,0,0,0,410,0
d7ourvq3bntmee5hjnv5it7v7f,2.727497224852469,17,1606000124474,1.058530428543265e-11,0.3175972856091476,3.896103896103896,415.4666666666666,-19.506254227544744,581.9896541801323,1.672414130069867,0.9217739451801664,10.82499736437778,12708109.119595492,moderate_bot,128.0,160,0,0,160,0,0
dathp4f9v59rcb8gv8qr01htqg,4.346225868535936,38,1606000912140,2.3661256798020687e-11,1.1972834675166804,1.663686121497859,1938.358306188925,-57.07442699617034,3697.119671059526,0.0471818249467782,0.9447814000505432,0.6836497284110167,3856600.994913899,human,940.0,2608,0,0,2608,0,0
db1eh088lv5ga1nen3ikagrlld,1.950212064914745,14,1606000099574,8.717309546689052e-12,0.2480247884529739,3.965065502183406,423.2599118942731,-17.844274203255452,587.3744756950252,1.9028064300941396,0.888976069046685,11.57837964492434,16064980.139893366,moderate_bot,106.0,133,0,0,133,0,0
de7gpp1pje9dbdb5d32fnr7v9t,2.855388542207531,12,1606000161337,7.471979324092947e-12,0.5143431926459533,0.2227998514667656,2102.722222222222,-72.69125071742462,2702.0853179899564,0.1228699035311061,0.9239782016348774,0.2349752210419541,11674820.79787149,advanced_bot,165.0,189,0,189,0,0,0
dft8qvdauujqen81pdjev9po2o,5.360302766681272,82,1606001207953,5.105849210693729e-11,1.2428217709701452,3.11968803119688,3409.641025641026,-212.33953681628287,3726.4103501717887,0.0917560377090827,0.841449855459195,0.6437090445095427,6280408.547908617,human,1223.0,1326,0,0,1326,0,0
dhn1bd8uiaa3qnajsd3vg6kgc3,2.7743974703476963,16,1606000202004,9.9626388465175e-12,0.217826658529341,3.899235118057865,426.7782515991471,-19.968428946514017,527.876287207514,0.3495907544341431,0.8904867256637168,10.561949285404122,7717777.289325343,moderate_bot,214.0,246,0,0,246,0,0
djtvhvvtqtj6v5ganfrvre7094,2.2212518360044644,12,1606000251419,7.471978904982898e-12,0.5011436486573836,0.1515479541026196,1041.5,-67.51406610745724,2423.667001428274,0.0555273793313199,0.9215451055662188,0.2299452933806407,10297446.76847417,advanced_bot,254.0,279,279,0,0,0,0
dne20ji4gjh7i5k19nueps0biu,2.615724605447168,17,102448,0.0001659378416367,0.214479040218669,3.864569083447333,428.353982300885,-2.5332952805418443,638.4759592253544,0.2455043050907091,0.9925465838509316,35.59716103550709,0.0,moderate_bot,102.0,134,134,0,0,0,0
dplgo3sid3ccoh1p28kt7oal82,1.7527152789797034,9,24415,0.0003686258447675,0.2085961144065193,3.79746835443038,430.0185185185185,-3.221882373880369,614.4677318540922,-0.013812231928024,0.9746192893401016,42.388737415341865,0.0,moderate_bot,25.0,54,54,0,0,0,0
dpmpsl8ejt2b9e49o7ulf939f7,2.896291529045925,14,1606000320882,8.717308345437524e-12,0.5105367117215711,0.2627381064089331,2947.6428571428573,-89.18875355297205,2706.738985348867,0.0217390109190642,0.9213622291021673,0.1982936808346614,8873958.525038816,advanced_bot,324.0,351,0,0,0,351,0
dpo8vpnhg6ca53pj9di78t9513,2.1280852788913927,7,261158,2.6803697378598395e-05,1.2250932632688514,0.3419602440464475,795.5827338129496,-151.11211007423253,4637.885350316555,0.0293307514034112,0.9553039332538736,0.0164819639951927,0.1876864585607218,human,263.0,171,171,0,0,0,0
dpt66d4mu55mfh94hban355h18,2.257717469130146,20,1606000070640,1.2453299576773922e-11,0.3764946286705274,3.774509803921569,413.0519480519481,-21.462489672515225,659.2141212195035,1.307425459975276,0.9168929929386204,12.43058611780443,22353055.78232912,moderate_bot,77.0,111,0,0,111,0,0
dr09rk5eagjuu87gedvdqmq3gl,3.4594316186372938,11,247659,4.4415910586734176e-05,1.3532585037566387,0.4135203164329377,999.8768115942028,-55.77039946893871,4207.115419042487,0.0023041311995165,0.9386650631389056,0.054351765467859,0.3322807451678672,human,253.0,184,0,184,0,0,0
dufvrtn3u77g2pc3hc6to751ld,3.003701696057345,20,1606000315098,1.2453297681189792e-11,0.5256392251480049,0.20912400278832,1012.1851851851852,-121.1255096381601,2987.303693301645,0.0586162927973497,0.916465308940283,0.2395203287618022,7217750.868920978,advanced_bot,318.0,355,355,0,0,0,0
e8jmubonei35n62lcbcj9h2t8f,3.97017552146434,24,1606004535683,1.4943917944660908e-11,1.3501954065871224,2.36653824986241,2010.4186046511627,-237.0947062663506,3604.449817466798,0.1187716056915848,0.8548168249660787,0.634936090001279,37872998.30864285,human,4536.0,4535,0,4535,0,0,0
ea6o9mrlbajljrpf2s0rgb58g2,2.66898014502253,19,1606000106257,1.1830634335561823e-11,0.3373393074330788,3.9303403099536665,409.3048780487805,-33.61183064511317,723.0034093241852,0.7964440191342222,0.9061016949152544,18.623720172793497,14937033.787263528,moderate_bot,114.0,148,0,0,148,0,0
eaco6jibk68tptehc26jin808r,3.022055208874197,12,1606000202883,7.471979130798541e-12,0.5292485373769062,0.2575207772445276,883.2272727272727,-162.02454140828766,3040.880260177138,0.0332824997747503,0.8867635807192042,0.2223565092994749,10825750.283336705,advanced_bot,206.0,229,229,0,0,0,0
eb755astnc2v6cch658lgfrhfh,3.947702779220085,18,286896,6.274050527020244e-05,1.424634169749604,0.5483722004156084,905.4263157894736,-182.04075856788356,4281.411078445379,0.0380463733651629,0.8928348909657321,0.07751199848007,0.3080623173406162,human,288.0,219,0,0,0,219,0
ebas262pt4detu2qrnao3ms6g3,2.197159723424148,9,1606000027642,5.6039849595857076e-12,0.3827394176159014,3.928571428571429,389.7272727272728,-19.74892005654316,555.3687866121772,1.1697690292281129,0.94151212553495,9.59152473232798,55442399.92664066,moderate_bot,31.0,52,0,0,52,0,0
ebnjc41jpisf779951hm4okh7p,1.7004397181410906,13,183667,7.078027081620541e-05,0.5102294946553037,1.4563106796116505,1889.4102564102564,-15.136489091105368,1301.738556952277,-0.1803199028291465,0.9963133640552996,0.3529043218241049,3.097788982842864,advanced_bot,188.0,130,130,0,0,0,0
edeshbkv1db1cllm5gipdkkklo,3.272905595320053,15,1606000301016,9.339973342788658e-12,0.509938585784452,0.2110919209364805,913.0909090909092,-109.92673567505956,2774.1460560867563,-0.0075066311595034,0.9280135106607558,0.2179598232434041,8989796.203513073,advanced_bot,304.0,333,333,0,0,0,0
efv4a0sofko479l05cmopqs3ml,2.7254805569978653,9,1606000180371,5.603984426652382e-12,0.5322519391896041,0.14259523324506,1041.142857142857,-107.16266638352634,2815.514998963766,0.1461776352878034,0.928341754708314,0.2457131349881846,19485562.94529241,advanced_bot,182.0,202,0,202,0,0,0
ekgb1bqqcjo0i087koh3cqo2nr,3.1841837197791856,20,1606000446211,1.2453296664509366e-11,0.5154952941178538,0.1885369532428356,921.4,-108.398077880243,2733.299008463476,0.0304456353005244,0.9134734239802224,0.2339472133981784,5988359.532803603,advanced_bot,449.0,486,0,486,0,0,0
elrsng5u5rasfrr7j91ad8dmgl,2.550340709546386,11,1606000070092,6.849314769562783e-12,0.2958833328832353,3.967102080309627,407.6585365853659,-15.41302996882044,658.5842387078736,0.3999290410573092,0.9337851929092804,22.447331214061677,22705423.2788554,moderate_bot,79.0,102,0,0,102,0,0
eoj0v25cg7p78ojpr26s9tea94,3.155639062229563,16,214689,7.452640796687301e-05,0.2520437638044476,3.807106598984772,1053.005128205128,-1.8021111737499589,610.7609332134699,0.4494003564014681,1.0092233009708738,35.899256790347,1.5566127610927192,moderate_bot,216.0,166,166,0,0,0,0
eojfrtvrp3d9tbsv570shra6ck,3.454822399946602,17,1606000387495,1.0585302551835732e-11,0.5144048771327265,0.2276122057045309,890.21875,-95.67308601936062,2775.420714383048,0.0057631664009804,0.920999219359875,0.2233998104573728,6634582.221428129,advanced_bot,390.0,422,0,0,0,422,0
euj4q1fvb0h7sgca0ngnkb88gs,3.0271691184406158,11,193492,5.6849895602918986e-05,1.2085065396697985,0.3784209251634778,606.432,-181.14414943309657,4577.692380216977,0.0736579843447513,0.8974729241877256,0.040275910849751,0.0845416991295282,human,194.0,150,150,0,0,0,0
ev7egii8jia9kq6jfcvp3ccego,2.755057619938305,19,1606000134925,1.1830634124378388e-11,0.2908976134966739,3.9732593340060554,406.5206349206349,-21.87292912827613,690.025128539306,0.3996763835403504,0.9443237370994024,21.45577688683026,11802922.059977364,moderate_bot,143.0,178,0,0,178,0,0
f0prqiag90373knljtlksmsp9g,2.80739045087672,13,1606000215787,8.094643993325688e-12,0.515904023873091,0.2244109213315048,1133.8333333333333,-101.44950681731328,2984.815313358657,0.0794105023418209,0.9069830878341516,0.2395217172850149,11679151.17647444,advanced_bot,218.0,248,0,0,0,248,0
f76c77gidobkhj3onqhf4s3n4d,1.8464393446710143,10,31989,0.0003126074588139,0.1932978420689214,3.729355354288759,437.22857142857146,-3.365318724458658,534.3204995074342,-0.1427022768373079,0.9850948509485096,34.15846346229893,0.0,moderate_bot,33.0,65,65,0,0,0,0
f8mmn03rdoojfjb50ma70ii8pg,3.882045108136857,23,1606001129472,1.4321285071301063e-11,1.3966624689877658,3.234212139791539,4679.175355450237,-214.3330905352044,3804.597938653226,0.0425710086631579,0.8606885508406725,0.8087969856043088,8500012.916894691,human,1196.0,1195,0,1195,0,0,0
f9gd6pgmkcgvpb3lfnmr1rp86k,2.896291529045925,14,87976,0.000159134309357,0.2760130501664518,4.01163999168572,435.7979274611399,-3.034292053556192,613.8201612877372,0.2057689036928723,0.985279685966634,38.10903311172245,0.0664662456208405,moderate_bot,88.0,117,117,0,0,0,0
fas9mgeiptj5suoafcgt3cb6a6,3.20281953111478,16,1606000082855,9.962639585644767e-12,0.2893734795562728,4.042425455273164,405.029702970297,-17.714025794391123,677.567630875755,0.6714530693150573,0.9610673665791776,22.648631550592818,18245231.30127353,moderate_bot,93.0,127,0,0,127,0,0
fbg765mj84vj3htic0b4dq1n3r,2.389898095464285,15,1606000052622,9.339974787367275e-12,0.3884876674176485,3.961038961038961,432.12295081967216,-41.41469517293925,687.4913634365427,-0.3638502052780588,0.914001421464108,16.105323992934277,29803106.477165177,moderate_bot,61.0,89,0,0,89,0,0
fc5gps8fqlfqk15jevt6s2jf9n,2.661226256269787,13,1606000048793,8.094644835017432e-12,0.5082425578243109,3.941068139963168,418.3271028037384,-20.65222894043221,695.8250880102722,2.677503834307967,0.8858520900321544,11.777865366761423,33645486.37336853,moderate_bot,55.0,81,0,0,81,0,0
fhob1hm9t3bm6ea9fm9fppec77,4.316826898072053,39,1597006143582,2.4420695034099912e-11,1.1464607868530807,1.7987613944749845,4462.748549323017,-119.14528259645203,4702.904149174416,0.0001118338065131,0.9586378050461878,3.131760715345306,4349073.20788876,human,6106.0,2494,2494,0,0,0,0
fo6m1rcfdn34q1l8ch8h5tpn9l,2.3685225277282047,11,1606000138541,6.849314477639554e-12,0.5128569523044458,0.2860957467098989,958.2666666666668,-101.0524217732153,2619.9835177013288,-0.0397765748327124,0.9282735613010842,0.2347184599778068,17706921.221204203,advanced_bot,141.0,165,165,0,0,0,0
foe78l2si3v0pbi9u3v9nhrgq3,2.646439344671013,10,1606000094558,6.226649695654083e-12,0.2891503628958584,3.9136795903438175,449.4299065420561,-39.5219564550502,678.3441326755592,0.0035010525005628,0.9200949367088608,13.545688718252316,16308873.368442431,moderate_bot,105.0,127,0,0,127,0,0
fsjvbae9a6rr1ka25ldsvbdtuu,2.6635327548042524,11,191149,5.7546730560976e-05,0.2842922890545045,3.8461538461538463,1487.2,-12.944796712076863,610.0923005636149,0.0775011915134302,0.9929133858267716,16.673288101336574,2.62223569763696,moderate_bot,192.0,143,143,0,0,0,0
fsnt8h9aa411ltni8e4ang4vhs,2.550340709546386,11,1606000105974,6.849314616532212e-12,0.2615841624139807,3.9719253469452864,418.4899598393574,-23.48073336291005,529.0347434597721,-0.3888988007768675,0.9029264810849392,10.486646001770756,14703862.7097864,moderate_bot,114.0,137,0,0,137,0,0
ft8u3nl9jdblj7li54daecevaq,2.947702779220087,9,1606000160224,5.603984496953417e-12,0.5083567061243343,0.1643508142835798,912.0,-113.1855679938102,2779.6726725294147,0.1170037857055306,0.9213595468177276,0.2438646249885583,14267312.642997378,advanced_bot,163.0,184,0,184,0,0,0
funl6b42rjdgtlcmoviv6alomi,2.5032583347756434,9,1606000212467,5.6039843146564536e-12,0.5187622753073919,0.1148293963254593,1686.857142857143,-114.97902259625468,2747.897706864346,-0.0068648403824534,0.9089259796806968,0.2432189254704802,15470572.282602832,advanced_bot,215.0,236,0,236,0,0,0
g0tasn4quqqhmjj1cvsj5skoif,4.640319531114774,32,1606000913613,1.9925268864268575e-11,1.3440067306128072,2.607640994542147,8324.581395348838,-353.85372067351545,3716.801810186372,0.047752972784231,0.8358092259577795,0.6330395924842054,19028220.390895844,human,85425.0,2638,0,0,2638,0,0
g150gc5ebqqebuj9u1rmjmdkg5,3.046439344671012,20,1606000121704,1.2453299180811752e-11,0.3090880092682823,4.060212677806933,392.5748299319728,-21.805569538124185,704.6771382526455,0.3999022346526383,0.9699248120300752,21.24591498930732,12913497.236688484,moderate_bot,131.0,168,0,0,168,0,0
g2gh9qmk9krld14h5uojlg7g10,3.321928094887359,10,334668,2.988035904239425e-05,1.282237080367542,0.4459861248761149,1096.3222222222223,-171.32727792592289,4307.091789056259,0.0424867791311677,0.9070918086860912,0.0345366405682796,0.4213007398095691,human,336.0,212,0,0,212,0,0
g6c743l75fivr6eeqb8lgi5u41,2.646439344671013,10,1606000127073,6.226649569589638e-12,0.5090213813441863,0.1893939393939394,1380.0,-96.36448101169248,2572.6689695421805,-0.0415297700409978,0.9085153529597974,0.2270094247408101,13834213.499849254,advanced_bot,130.0,152,0,152,0,0,0
g7q3oi1lvdqbljh6ili0al2co9,2.584962500721154,12,1606000249385,7.471978914446163e-12,0.5204234637788293,0.2595936794582393,949.1304347826087,-121.3454908465737,2855.676108692618,0.0371091017802823,0.906172224987556,0.2297769559631158,10434195.673434384,advanced_bot,252.0,277,277,0,0,0,0
g7v2e1jd1n4d06b3o6d72eckh1,2.8603207778330413,19,1606000254052,1.1830633246826875e-11,0.2795940909158322,3.916768665850673,420.81597222222223,-33.400517595394945,581.7113418448827,-0.1260549480077897,0.8876187648456056,11.48853825683204,6295841.839369789,moderate_bot,261.0,297,0,0,297,0,0
gfdhriv71s2e4co6clm2sf5cbf,3.0219280948873597,20,1606000129806,1.2453299117986958e-11,0.2988083569795771,4.0098945449811225,396.8149350649351,-12.029892454056974,629.0351866714924,1.4110489932695132,0.9243258915627718,16.614400378655642,12267876.64058024,moderate_bot,134.0,173,0,0,173,0,0
ggkoae2me51q02ro3ren47rs9n,2.752715278979702,18,1606000189188,1.1207968791772604e-11,0.3009198335855634,3.972850678733032,417.33940774487473,-22.33464432137066,521.2469458575034,0.1856370926490567,0.912688698490412,9.607519260667935,8386773.325757734,moderate_bot,200.0,230,0,0,230,0,0
gh1545klvvn6sdmmv8ntfjtpsj,2.947702779220087,9,1606000057708,5.603984854673252e-12,0.5040648066199223,3.959208158368326,404.8484848484849,-21.147865918795997,569.482426779252,1.6286111270418302,0.9304703476482618,9.294611809127886,27939667.024355877,moderate_bot,62.0,82,0,0,82,0,0
gh9s7753br49h4c8g669fucshp,2.7219280948873603,10,272909,3.664225071360783e-05,1.4424498396472778,0.6131854397750351,1219.4968152866245,17.591131850138293,4154.228780493375,0.0204706935349992,0.96286701208981,0.0600250848212572,0.6307483627324442,human,274.0,188,0,0,0,188,0
gn2klnvoilbfoihm2s1juh2ij2,3.66353275480425,22,1606000930021,1.3698622204230188e-11,1.4714487107751928,2.801519468186135,6382.3050847457625,-44.25062094819827,3333.9412266470235,0.0642759347875612,0.9331896551724138,1.1580513440907687,14635398.511737475,human,980.0,4349,0,0,4349,0,0
gq715ms79515gcq39vf91mli6t,3.321928094887359,10,221275,4.519263360072308e-05,1.4670024096715932,0.5342942345924453,1084.2790697674418,-105.5867473741164,4188.308286399884,0.0611110528540875,0.923809523809524,0.084952718694784,0.5356188625559527,human,225.0,309,0,309,0,0,0
grbvlqd7u4foh99hguga49f0fg,2.9312089489103204,13,1606000147638,8.094644336813759e-12,0.2466292841844385,3.9456738086875074,416.9910979228487,-20.188731594542737,569.1929155990741,0.5971175742584259,0.9342175066312998,12.976505012278444,10883634.56521032,moderate_bot,152.0,177,0,0,177,0,0
gt6ccjle54o9oqntbbt3vci5pa,4.271370634378842,33,1595001135345,2.0689640445216407e-11,0.8142386677632987,1.2525667351129364,18945.508196721312,-252.8574799274517,4337.595147427686,0.0022664742563889,0.8023450586264657,1.1762054635409334,46932502.61468295,human,1150.0,1196,1196,0,0,0,0
h2jo3uq1om8vp81nopaa17kegu,2.932999306637287,18,1606000237794,1.1207968452560616e-11,0.5164618636176402,0.2770357178193331,2211.3571428571427,-125.26167223581936,3005.222470302111,0.0590243729980499,0.903378523778782,0.2321012744234544,9091938.752004076,advanced_bot,240.0,274,274,0,0,0,0
h2jq34f4g7icu2s7h4lgd6btj3,2.752715278979702,18,1606000339791,1.120796774074311e-11,0.5131092825618776,0.1809103408350821,1795.12,-124.09804206055472,2874.349331092925,0.0248849632264134,0.9060861274431908,0.228982098659122,6823010.045080296,advanced_bot,343.0,378,378,0,0,0,0
h6kek9u7g8sjqhdu2jr9fg6s5h,4.819680984926526,61,1606000898565,3.798254412840301e-11,1.1195315198528732,1.9023938938360123,1684.7386018237082,-123.08399939700568,3884.4185161899672,0.0765193300503568,0.9036796536796536,0.5788606409171884,4170693.263259996,human,936.0,2534,0,2534,0,0,0
h9gaeo351pqnmpu055ot9s5mtd,2.419381945646369,9,94044,9.56998851601378e-05,0.3031137309592127,3.9525691699604746,1134.2,1.1214599140706412,829.8210408360255,0.2817287087852185,0.986784140969163,55.0877020730536,1.7097331873451276,moderate_bot,94.0,93,93,0,0,0,0
hctlni7i4rclegm7bs6afhs16h,2.6258145836939093,12,1606000124573,7.471979495138915e-12,0.2475569117142871,3.9439684482524138,415.8448275862069,-18.34104074138276,549.1148829406591,-0.0386531990640329,0.906590084643289,13.592104295039851,12671111.269304508,moderate_bot,133.0,156,0,0,156,0,0
he1pltpfa23hqun31ciub3ksmo,3.095795255000931,11,1606000167573,6.8493143538230665e-12,0.5033856595435494,0.2209005947323704,1347.8461538461538,-95.39473210341724,2772.2461219718634,0.0731301220520582,0.925417439703154,0.2584236048020448,16008613.02471068,advanced_bot,171.0,193,0,193,0,0,0
heooocaj90nj4usab96vr0t8bo,2.8352377453121145,14,113624,0.0001232134056185,0.1609039367252057,3.905874819913559,448.0983606557377,-0.6498593602960404,449.98958437268425,-0.1466194018019265,0.9887873754152824,25.08264452421628,0.0788044510273062,moderate_bot,114.0,128,128,0,0,0,0
hq306mp6dvnclg7plqla9a8oe1,2.6258145836939093,12,1606000101127,7.471979604222364e-12,0.5097880397343112,0.3292021688613478,1423.470588235294,-78.2199339165421,2696.026696289343,0.0763892348029172,0.9046610169491526,0.256082762282908,18382226.85636453,advanced_bot,103.0,129,0,129,0,0,0
hr9t5fv365o0t7f26ilhe2rc8j,2.423794940695396,16,1606000148187,9.962639180365124e-12,0.2963707403092324,3.903730999539383,417.0324483775812,-28.02877823410668,542.8641716412127,-0.0787230223530799,0.8916472717869149,9.191614726686304,10760613.200438198,moderate_bot,152.0,182,0,0,182,0,0
hrbko2t4t14q3pahqltndlolb5,3.5032583347756416,18,302013,5.9600083440116814e-05,1.4457366353590806,0.4514934012502894,1212.7051282051282,-96.9366650545836,4124.449706773864,0.0037588560699818,0.9388111888111887,0.1186337736032496,0.4510786527650987,human,304.0,222,0,222,0,0,0
htodnmm7tjpihgeuqk64c0gjes,2.840223928941849,15,310333,4.833517544057512e-05,0.4960799093949558,0.2336448598130841,1273.9473684210527,-26.77578409197199,1172.2779098107274,-0.7922328378694617,0.9897058823529412,0.2350509545967102,1.2867532735485487,advanced_bot,316.0,218,0,218,0,0,0
hujnm9166tof0hmoeid55a996n,2.2499999999999982,8,292759,2.73262307905137e-05,1.31538712623057,0.3638348189921775,818.68125,-154.88183404629558,4501.174084349732,0.0752224681275367,0.906408952187182,0.023216980214181,0.2018317364138689,human,294.0,187,0,0,0,187,0
i2q4kdikj02dm9lvavtkaestg2,2.246439344671014,10,1606000118924,6.226649601184261e-12,0.5227665530971635,0.3093580819798917,2142.5625,-102.08273682615236,2879.2885558523712,0.0937474492921343,0.8994553833263511,0.2471265495100037,18477185.76136128,advanced_bot,121.0,145,0,145,0,0,0
i48q4ssfv5tk615amqb3ikphql,2.9528195311147805,16,1606000095443,9.962639507556536e-12,0.2630968203101794,4.076950229438758,390.5281385281385,-10.868501601817147,660.9275334198251,0.4234180500111556,0.955962587685113,23.82179178108133,16558408.06735746,moderate_bot,103.0,135,0,0,135,0,0
i49goovgc8d214dbipv8o6504l,3.4182958340544856,12,416201,2.883222289230444e-05,1.240000381981415,0.4258763902576376,891.9545454545455,-237.0294125352617,4508.662342884539,0.0624531062631457,0.8845671267252195,0.0242062196162753,0.2660183484005986,human,417.0,272,0,0,272,0,0
i4bgdstv07o3mdh655ohgqssin,2.6635327548042524,11,1606000048843,6.849314860186124e-12,0.3851092966665864,3.993759750390016,406.953125,-14.203731974346947,621.693549911423,0.9782904324875692,0.9082633053221288,14.013062826059514,29263315.06280862,moderate_bot,60.0,81,0,0,81,0,0
i54vr6i7vikgq6kp7o8prcchip,1.9877733714879824,13,1606000036762,8.094644895656703e-12,0.3187457705606711,3.849721706864565,434.2891566265061,-30.46618301122963,643.7770379226313,0.2424507257892192,0.9320288362512872,13.694966201483863,41877444.54790092,moderate_bot,46.0,72,0,0,72,0,0
i56202ejgd4kmohsll917rfkpd,2.815072410115941,13,1606000117615,8.094644488137229e-12,0.2669968111179792,3.9599774520856825,412.5836298932384,-17.13868468774584,586.2698325493793,0.5048465304954757,0.9326556543837357,15.48354015319346,13182194.973233411,moderate_bot,127.0,151,0,0,151,0,0
i6io829o6v8o8r5bo6tgoc903p,4.453660689688178,50,1606006878136,3.1133116975210046e-11,1.4821019434525182,3.5233751425313566,7937.766990291262,-171.2169031696248,3453.680999840832,0.0752300571061467,0.799575821845175,1.3885753380107584,6358835.718505878,human,6947.0,3263,0,0,3263,0,0
ia9s4av1gau9r2e17bi4kdpr2m,2.4416298737872224,13,1606000065358,8.09464475152566e-12,0.3885105470362499,4.157667386609071,403.012987012987,-46.21751939830893,847.7397600796351,-0.5467355397316322,0.968271954674221,23.6086368522478,24169275.206326757,moderate_bot,71.0,99,0,0,99,0,0
iae9nd0n4lmdfntp4ib72dt4fh,2.6535442970305656,13,317428,4.095416913441789e-05,0.5085721435867943,0.900763358778626,2426.3050847457625,14.439379168213296,1174.931192504702,0.2455140741559639,1.0406661502711076,0.2605665981927608,1.9094342043756816,advanced_bot,322.0,201,0,201,0,0,0
ibf972u5q4vlvvev54goetuber,4.62973742089033,60,1606000895806,3.7359879534742057e-11,1.403809680121067,5.1049814738575545,6197.137096774193,-207.01068921054951,3266.2895281390497,0.1522844508363965,0.7317073170731707,0.5812491569954616,14514503.517081194,human,906.0,992,0,992,0,0,0
icjl2m9q6satjga38pfqqnmjl8,2.5216406363433164,14,198299,7.060045688581384e-05,0.5082254890903994,0.9384487993375656,2455.529411764706,-12.024559559687942,1263.5940800307242,-0.283368551133087,0.9879275653923542,0.3046503393094885,2.273341036645758,advanced_bot,204.0,146,0,146,0,0,0
if6sd7i56fpr2k4fcu22hcpjin,2.913977073182749,11,1606000169324,6.849314346355354e-12,0.5128560678789735,0.2794117647058823,946.842105263158,-121.29704632691612,2758.5716531660028,0.0058548539817145,0.8936238385132971,0.2127113996854203,13696410.89288486,advanced_bot,172.0,198,198,0,0,0,0
igbeqcjnbst8afmoi4sg6tn669,2.92192809488736,10,267024,3.744981724489184e-05,1.3112553687826771,0.5248149496420338,913.3468208092486,-119.02892555934288,4407.907073668256,0.0161877808309703,0.9252793296089384,0.0449737624914069,0.2839482427838496,human,269.0,188,0,0,188,0,0
ii4dosupqt4958ru71845a0hso,2.530639062229564,16,1606000114408,9.96263938990931e-12,0.3224563679350815,3.9719626168224296,419.6580882352941,-44.016164563736986,714.1707174436497,0.4045921685649309,0.8987341772151899,14.916476343983048,13233246.207982795,moderate_bot,126.0,154,0,0,154,0,0
ikchggsmhgkjur8n2t4f0c75uh,3.5766176449086617,19,1606000897148,1.1830628509449124e-11,1.5887412334343205,2.7162977867203217,10517.35802469136,-184.4929178616925,3222.070048009134,-0.0100188221987328,0.8838421444527178,1.892789099934842,23491908.442806154,human,960.0,987,0,0,987,0,0
ikrmivc56op6locohdc2shs3v3,3.373557262275181,15,1606000203971,9.339973907170723e-12,0.5411060832040694,0.267379679144385,1175.764705882353,-190.19858660013168,3112.993953125445,0.0155586651396318,0.8771990341497068,0.2575711054450262,14733675.48273426,advanced_bot,206.0,235,235,0,0,0,0
imgld2d8lq8ugjvfur481ofr2n,2.6635327548042524,11,179344,6.133464180569185e-05,0.5137853099700642,0.6386684730017418,1312.4545454545455,-36.76369490650479,1592.2859018515455,-0.1491436848392256,0.9658399625643426,0.2527105378159581,1.0241757993702103,advanced_bot,181.0,141,0,141,0,0,0
iugft3rvfcldeefq4dfbl6vko6,3.2483650467509,17,1606000176021,1.058530394568133e-11,0.256118779158995,3.967396641461259,415.9975247524753,-22.47427208304989,604.0865510284561,0.0759282488325828,0.9332901554404144,15.230928187335696,9114952.835096542,moderate_bot,181.0,212,0,0,212,0,0
j09afvs25gdij4vebr11kt9gpr,2.419381945646369,9,236922,3.798718565603869e-05,0.5194626116532899,1.471836965751486,2057.5576923076924,2.3368555520837377,1179.651456269627,-0.0069614704180489,1.0021337126600285,0.3315861709320988,2.9918788225977657,advanced_bot,238.0,156,156,0,0,0,0
