Session_ID,session_duration,request_count,time_afternoon,time_evening,time_morning,time_night,time_wee_hours
t28k90eo6l3k3idcdvulqnj5v4,105971.0,1078,7,0,1071,0,0
t2f4beuendeiprugkeoks17kqv,359.0,235,0,0,0,235,0
t3so1hoe1lgdsm1b18pml4ou67,47.0,97,0,0,97,0,0
t5at6e9e2rorsq2b02760ceoku,54.0,38,38,0,0,0,0
t6h2nm44688se8cf4c0934l6qb,85.0,116,0,0,116,0,0
t7573jdbiaqinp6il8lj4cmq0o,272.0,293,0,293,0,0,0
t8f9bu34vogoj5kisdk61hp83n,51.0,87,87,0,0,0,0
t8r8i1gfvjj6vtbe2q8nala94c,12.0,13,0,0,0,13,0
t9k1lcjubt6b04dv3uus8ili4j,442.0,481,0,481,0,0,0
t9ndgsaousi17rpa3gktms4fsr,432.0,278,0,0,0,0,278
tccmnubp332iu6jflr59suno5t,150.0,184,0,0,184,0,0
tdm49rlqprtglqndl74j4cekj0,304.0,193,193,0,0,0,0
tes9ba915l9f7e3i12vdgj7bte,209.0,151,151,0,0,0,0
tfqlrm6knitedm4alt4c0cuvr0,406.0,436,436,0,0,0,0
tgjeh5ae9h3v4vmds3oemkq48n,181.0,128,128,0,0,0,0
tl2je8q2l4malkodn4inhd4n5o,106.0,129,0,0,129,0,0
tloh2a4t9e4njmje1hid5gjgsa,24.0,27,0,0,27,0,0
toak9a9cb4mgdutepbj0qbvt37,345.0,227,0,0,0,0,227
toev2ckdu2lej3tduq92vrkjdt,4.0,16,0,0,16,0,0
tpopok2jdsm81rbm3ar7pkj1ak,133.0,99,0,99,0,0,0
tppc7d6niqt6vkt489cphu55dp,128.0,161,0,0,161,0,0
tqrlpkilcautmkh72gt9vnonhk,704.0,359,359,0,0,0,0
tr49as2b6usmesqvnee1l25rpk,10.0,12,12,0,0,0,0
tr5fbeta11pirki760fvndcfmb,211.0,152,152,0,0,0,0
trga4mrvjvogdgoi9vrqkmi92j,356.0,223,223,0,0,0,0
ts4gvk541fole1uj2sd38kqpcm,113.0,138,0,0,138,0,0
tuj638u2p0m3kosnv3mubq7r1f,372.0,235,0,0,0,235,0
u1t0tjb9v5dna5vbatsn8upbbo,65.0,86,0,0,86,0,0
u4hgvjvkej7fj006vikof3a2vb,262.0,290,0,290,0,0,0
u50bckimf1irqshqir6leujcd7,334.0,223,0,0,0,223,0
u5co8igfher6a7v5gvrg14nrcf,51.0,80,0,0,80,0,0
u6rj19l797n5lnvk6qlunbmp8a,976.0,1064,1064,0,0,0,0
u7p3p3putpsnn54hsbc6okq3vg,390.0,247,0,0,0,0,247
u86k3ilcujog70qt5k0vvllhge,251.0,283,0,283,0,0,0
u89p7qigo3rvvgm0vgs06hk8sc,53.0,84,84,0,0,0,0
u8qol5a9jgqhlmucgtu8a6sd55,353.0,233,0,0,0,233,0
u8t6obfjabd8m1ee8fmpvphsc0,102.0,133,0,0,133,0,0
uahge8n75dd7aguqnt1bs0f8kd,290.0,330,330,0,0,0,0
ucc610tt08foih9ed0u0hl2urh,373.0,407,0,407,0,0,0
udn452le5ogkhjhfsremal3bkk,492.0,304,0,0,0,0,304
ufaj0lbcmqa0l022l9jan5n87l,242.0,187,0,0,0,187,0
ughg8a2grt5bm8pih1b1n40lt5,355.0,229,0,0,0,229,0
uhf23oovvspj8f789efheus9rt,50.0,33,33,0,0,0,0
uk2rt8k37hf4v8sogabdk01tua,235.0,168,168,0,0,0,0
ukusu8ahnf4sr71vcctcjk9qba,337.0,224,0,0,0,224,0
unb2o9renu51sve3i0kqi604th,120.0,98,0,98,0,0,0
uojjl06k7ee9lk3pc48ppaan0a,292.0,175,175,0,0,0,0
upgqfre5gn72uks220ag27idir,0.0,1,0,0,0,1,0
upqaiodm0qui7lh5plpf2rsgfc,77.0,111,0,0,111,0,0
uqhd4i1019lcou4b0s1l1vdq87,333.0,204,0,0,204,0,0
uu8g3umhdi5aiibsrksskgkiav,92.0,113,0,0,113,0,0
uua1uaccgs16aemnutnhohpp0v,458.0,492,0,0,0,492,0
uum8gb1r189cdke60cacrnonul,128.0,152,0,0,152,0,0
uuptnm17glt6pd240rdeho5ke0,261.0,288,0,0,0,288,0
v1anlmpl7qj59jjbvr9o1cfdga,357.0,236,0,0,0,236,0
v1n897ru2ce8tptap3kb9848q7,65.0,97,0,0,97,0,0
v23rfeffhu8tnkj029mv5angtg,158.0,114,114,0,0,0,0
v3hbnujku5f0bm2mmbjqrr9rg8,553.0,329,329,0,0,0,0
v5tjg81181jr1tj684qa363p41,389.0,248,0,0,0,0,248
v6g56j1moj87j95r7n37hjcjqa,515.0,318,318,0,0,0,0
v771lrk33jh7op61idi1dehaqa,1300.0,26,0,0,26,0,0
v7qok0dv5ekcaoefquadgka6me,300.0,220,0,0,0,220,0
v9jf53j6tf8mfrvn2mnmut46g9,9904.0,1986,0,0,0,1986,0
va6f8jsmvsjbclasd4rb4357qn,132.0,98,0,98,0,0,0
vbkgr0r0pcvu28i2q3ie6lbq9q,33.0,28,28,0,0,0,0
vbmbg6ejpdtf9ttpnd227e416f,6.0,10,10,0,0,0,0
vesce05eka45pdoucmgeitgov9,7.0,19,0,0,19,0,0
vf1geep6fp5v2i7111mp1akod2,204.0,223,223,0,0,0,0
vfbg2ohita6de0m330eua19uqt,128.0,152,0,152,0,0,0
vfjlv1ioacr3n28o6rucf7lkmm,7.0,20,0,0,20,0,0
viq1vmgres2bhnholc4p3a76lh,981.0,1057,1057,0,0,0,0
vk2q8chnhptdkk8o8hnitlfrl4,343.0,235,0,0,0,235,0
vklod2mbntvm2ov1d5fk9834i6,56.0,51,51,0,0,0,0
vllcsfvm4m4b6559eckqpg3mvq,245.0,174,174,0,0,0,0
vmgkfqtair7fq7kqqr6kpqm9st,133.0,169,0,0,169,0,0
vofhhjsbkpj6kc9it95e76nu1a,20469.0,4354,3622,732,0,0,0
vopb1c4o3o2dpsov8jinbbou5h,547.0,348,0,0,348,0,0
vpem37eakuh12eqj9nb99cpk98,311.0,220,0,0,0,220,0
vqdvioip730lq32umqa85ikehl,537.0,335,0,0,0,0,335
vqrt3maidth9lr4df2egocd88g,18.0,37,37,0,0,0,0
vtcjrbtjq57mnai4banl61pd25,638.0,371,129,242,0,0,0
vu3fio88psda005g91fbjona0v,72.0,96,0,0,96,0,0
vuejdbf9g64agugq93tfekha8j,342.0,222,0,0,0,222,0
